,transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha,idade,renda_mensal,cidade,tipo_cliente,ultima_compra,frequencia_compras,total_gasto
3845,3846,377,2032-07-12,88,cartão,volta_as_aulas,47,4171,Brasília,ocasional,43,4,7052
3846,3847,463,2032-07-13,164,cartão,sem_campanha,61,7769,Salvador,ocasional,95,12,7065
3847,3848,756,2032-07-14,175,boleto,dia_maes,48,4169,São Paulo,frequente,235,11,4752
3848,3849,661,2032-07-15,108,boleto,dia_pais,56,4774,Rio de Janeiro,ocasional,58,9,2458
3849,3850,146,2032-07-16,224,cartão,natal,22,4811,Fortaleza,premium,186,11,4714
3850,3851,478,2032-07-17,137,cartão,volta_as_aulas,67,5671,Salvador,ocasional,107,5,4590
3851,3852,828,2032-07-18,172,boleto,ano_novo,45,5712,Fortaleza,ocasional,39,6,3979
3852,3853,890,2032-07-19,122,cartão,natal,44,7567,Brasília,ocasional,11,10,3634
3853,3854,653,2032-07-20,90,cartão,sem_campanha,52,4633,Manaus,ocasional,344,7,4675
3854,3855,408,2032-07-21,195,boleto,dia_pais,39,6663,Brasília,ocasional,311,9,5257
3855,3856,286,2032-07-22,168,cartão,sem_campanha,47,7656,Recife,frequente,106,12,3634
3856,3857,898,2032-07-23,161,cartão,dia_pais,47,7739,Belo Horizonte,ocasional,134,15,8747
3857,3858,851,2032-07-24,136,pix,ano_novo,18,4679,Manaus,ocasional,70,5,5758
3858,3859,111,2032-07-25,167,cartão,sem_campanha,28,5718,Porto Alegre,ocasional,242,8,4842
3859,3860,620,2032-07-26,213,cartão,sem_campanha,54,655,São Paulo,ocasional,256,7,5193
3860,3861,879,2032-07-27,115,cartão,sem_campanha,28,4977,Salvador,ocasional,180,13,3725
3861,3862,793,2032-07-28,178,cartão,natal,52,6819,Curitiba,ocasional,306,11,8086
3862,3863,50,2032-07-29,160,boleto,sem_campanha,42,2507,Recife,ocasional,290,12,3488
3863,3864,14,2032-07-30,140,boleto,sem_campanha,53,5808,Salvador,frequente,244,7,4844
3864,3865,134,2032-07-31,67,cartão,ano_novo,61,5193,Rio de Janeiro,ocasional,188,4,7583
3865,3866,588,2032-08-01,149,cartão,sem_campanha,43,5519,Salvador,ocasional,164,14,4605
3866,3867,596,2032-08-02,183,pix,dia_pais,67,4357,Curitiba,ocasional,149,11,7929
3867,3868,343,2032-08-03,166,cartão,black_friday,24,4331,Fortaleza,ocasional,64,10,3549
3868,3869,670,2032-08-04,78,cartão,sem_campanha,46,1769,Brasília,ocasional,112,10,2982
3869,3870,286,2032-08-05,212,cartão,sem_campanha,47,7656,Recife,frequente,106,12,3634
3870,3871,934,2032-08-06,232,cartão,natal,20,6391,Brasília,frequente,8,9,4887
3871,3872,314,2032-08-07,144,cartão,sem_campanha,28,6579,Fortaleza,ocasional,125,7,1216
3872,3873,606,2032-08-08,265,cartão,sem_campanha,26,5358,Brasília,ocasional,199,10,6436
3873,3874,297,2032-08-09,108,boleto,sem_campanha,65,4888,Belo Horizonte,ocasional,247,6,2781
3874,3875,606,2032-08-10,86,boleto,dia_maes,26,5358,Brasília,ocasional,199,10,6436
3875,3876,569,2032-08-11,99,cartão,natal,50,4061,Curitiba,ocasional,110,10,4762
3876,3877,164,2032-08-12,162,cartão,dia_maes,47,4590,Brasília,frequente,22,9,3150
3877,3878,832,2032-08-13,61,cartão,ano_novo,22,5836,Salvador,premium,30,6,4656
3878,3879,497,2032-08-14,134,cartão,sem_campanha,42,2624,São Paulo,ocasional,108,7,4857
3879,3880,610,2032-08-15,296,cartão,ano_novo,52,4944,Fortaleza,ocasional,44,8,4285
3880,3881,16,2032-08-16,74,cartão,sem_campanha,41,4714,Recife,ocasional,214,9,6455
3881,3882,344,2032-08-17,122,cartão,sem_campanha,20,7180,Recife,ocasional,258,14,3805
3882,3883,78,2032-08-18,98,cartão,ano_novo,51,4368,Belo Horizonte,ocasional,176,17,2845
3883,3884,346,2032-08-19,135,pix,black_friday,50,4215,Belo Horizonte,ocasional,121,10,1528
3884,3885,72,2032-08-20,132,cartão,dia_pais,59,5381,Rio de Janeiro,ocasional,162,8,3992
3885,3886,270,2032-08-21,116,cartão,black_friday,49,2972,Curitiba,frequente,122,8,4222
3886,3887,287,2032-08-22,142,cartão,dia_pais,59,4059,Curitiba,frequente,139,9,6906
3887,3888,66,2032-08-23,181,cartão,black_friday,53,4695,Brasília,frequente,163,15,6692
3888,3889,880,2032-08-24,219,boleto,natal,68,5868,Salvador,ocasional,172,9,4275
3889,3890,68,2032-08-25,135,cartão,volta_as_aulas,57,4094,Curitiba,ocasional,181,17,3791
3890,3891,193,2032-08-26,150,boleto,ano_novo,50,2888,Salvador,frequente,197,9,3151
3891,3892,55,2032-08-27,173,cartão,dia_maes,19,3709,Porto Alegre,frequente,282,13,750
3892,3893,980,2032-08-28,88,boleto,sem_campanha,31,3163,Salvador,ocasional,319,8,4709
3893,3894,379,2032-08-29,142,cartão,ano_novo,63,5304,Fortaleza,frequente,63,10,6276
3894,3895,974,2032-08-30,124,cartão,sem_campanha,66,2358,Salvador,ocasional,141,10,7019
3895,3896,168,2032-08-31,197,cartão,sem_campanha,62,6044,Porto Alegre,ocasional,8,8,3436
3896,3897,409,2032-09-01,237,cartão,sem_campanha,40,6230,Curitiba,ocasional,285,10,6728
3897,3898,508,2032-09-02,111,cartão,sem_campanha,43,5040,Curitiba,frequente,305,9,6107
3898,3899,537,2032-09-03,213,cartão,dia_maes,53,4519,Rio de Janeiro,ocasional,160,14,7295
3899,3900,643,2032-09-04,77,boleto,dia_maes,26,7450,Porto Alegre,frequente,219,7,5436
3900,3901,837,2032-09-05,160,cartão,black_friday,54,4085,São Paulo,ocasional,108,10,4174
3901,3902,102,2032-09-06,162,cartão,ano_novo,18,8406,Brasília,premium,91,7,4747
3902,3903,886,2032-09-07,75,cartão,dia_pais,51,3600,Brasília,ocasional,236,9,1428
3903,3904,794,2032-09-08,108,cartão,volta_as_aulas,23,5212,Fortaleza,ocasional,230,15,2842
3904,3905,808,2032-09-09,103,cartão,natal,35,1770,Belo Horizonte,frequente,291,6,6213
3905,3906,806,2032-09-10,84,cartão,sem_campanha,50,5761,Porto Alegre,premium,178,9,4003
3906,3907,422,2032-09-11,16,cartão,sem_campanha,46,6917,São Paulo,ocasional,34,21,3744
3907,3908,964,2032-09-12,139,boleto,dia_maes,39,4022,Fortaleza,ocasional,345,16,6735
3908,3909,775,2032-09-13,145,cartão,volta_as_aulas,25,7508,Belo Horizonte,frequente,217,9,4231
3909,3910,478,2032-09-14,145,cartão,sem_campanha,67,5671,Salvador,ocasional,107,5,4590
3910,3911,926,2032-09-15,188,cartão,sem_campanha,33,7252,Belo Horizonte,ocasional,35,14,4540
3911,3912,120,2032-09-16,53,cartão,dia_maes,56,3616,Manaus,ocasional,237,7,5448
3912,3913,915,2032-09-17,130,cartão,sem_campanha,30,2979,Curitiba,ocasional,42,16,5657
3913,3914,743,2032-09-18,277,cartão,black_friday,38,4722,São Paulo,premium,54,6,6977
3914,3915,291,2032-09-19,194,cartão,volta_as_aulas,43,5948,Porto Alegre,ocasional,297,17,3773
3915,3916,488,2032-09-20,194,cartão,black_friday,40,2853,Belo Horizonte,ocasional,348,6,3843
3916,3917,161,2032-09-21,99,cartão,sem_campanha,69,4610,Brasília,ocasional,182,7,4973
3917,3918,673,2032-09-22,140,cartão,black_friday,35,7463,Salvador,frequente,188,10,7124
3918,3919,78,2032-09-23,35,cartão,natal,51,4368,Belo Horizonte,ocasional,176,17,2845
3919,3920,38,2032-09-24,179,cartão,sem_campanha,68,6127,Belo Horizonte,premium,210,11,4853
3920,3921,394,2032-09-25,220,cartão,ano_novo,40,7691,Recife,ocasional,270,7,7434
3921,3922,441,2032-09-26,77,boleto,sem_campanha,40,5199,Fortaleza,frequente,5,13,2051
3922,3923,540,2032-09-27,92,boleto,black_friday,48,4139,Porto Alegre,ocasional,12,10,7247
3923,3924,462,2032-09-28,148,cartão,volta_as_aulas,61,4851,Belo Horizonte,frequente,339,11,3708
3924,3925,612,2032-09-29,157,cartão,sem_campanha,53,5077,Rio de Janeiro,ocasional,310,10,4462
3925,3926,294,2032-09-30,122,cartão,ano_novo,66,2644,Rio de Janeiro,ocasional,22,9,7088
3926,3927,400,2032-10-01,109,cartão,sem_campanha,48,4203,Curitiba,premium,195,8,5061
3927,3928,636,2032-10-02,109,pix,sem_campanha,36,4913,Porto Alegre,ocasional,133,11,7819
3928,3929,917,2032-10-03,147,cartão,sem_campanha,60,6800,Curitiba,frequente,330,6,6598
3929,3930,92,2032-10-04,179,boleto,dia_pais,35,4671,Porto Alegre,premium,250,9,4252
3930,3931,767,2032-10-05,147,cartão,dia_pais,55,5350,Belo Horizonte,ocasional,348,9,1884
3931,3932,609,2032-10-06,142,boleto,black_friday,66,4892,São Paulo,ocasional,15,6,2853
3932,3933,6,2032-10-07,62,boleto,volta_as_aulas,25,3377,Manaus,ocasional,273,8,5573
3933,3934,681,2032-10-08,193,boleto,sem_campanha,24,2915,Manaus,ocasional,73,4,6450
3934,3935,895,2032-10-09,147,cartão,volta_as_aulas,50,3996,Porto Alegre,ocasional,93,16,3670
3935,3936,271,2032-10-10,128,boleto,sem_campanha,24,3536,Curitiba,ocasional,108,12,4548
3936,3937,620,2032-10-11,162,cartão,sem_campanha,54,655,São Paulo,ocasional,256,7,5193
3937,3938,899,2032-10-12,107,pix,sem_campanha,59,6016,Belo Horizonte,frequente,25,6,4657
3938,3939,811,2032-10-13,129,cartão,sem_campanha,66,4990,Rio de Janeiro,ocasional,292,7,6320
3939,3940,559,2032-10-14,155,cartão,sem_campanha,67,7525,Manaus,ocasional,194,9,5095
3940,3941,99,2032-10-15,116,pix,sem_campanha,46,5507,Belo Horizonte,ocasional,112,8,6882
3941,3942,526,2032-10-16,67,boleto,sem_campanha,43,5952,São Paulo,ocasional,246,7,3690
3942,3943,194,2032-10-17,59,boleto,sem_campanha,18,3833,Brasília,ocasional,58,7,3973
3943,3944,157,2032-10-18,172,cartão,sem_campanha,68,3065,Fortaleza,premium,111,8,2346
3944,3945,900,2032-10-19,148,pix,sem_campanha,68,4268,São Paulo,ocasional,185,15,2889
3945,3946,666,2032-10-20,146,boleto,dia_pais,48,2839,Salvador,frequente,340,10,5452
3946,3947,115,2032-10-21,91,cartão,volta_as_aulas,52,4595,Salvador,frequente,200,6,5087
3947,3948,396,2032-10-22,148,pix,dia_maes,20,5335,Belo Horizonte,ocasional,180,10,5589
3948,3949,770,2032-10-23,129,cartão,natal,45,6250,Manaus,ocasional,238,10,2682
3949,3950,657,2032-10-24,119,cartão,volta_as_aulas,38,5896,Belo Horizonte,ocasional,99,9,4092
3950,3951,803,2032-10-25,146,cartão,sem_campanha,67,3821,Recife,frequente,260,5,2087
3951,3952,522,2032-10-26,164,cartão,sem_campanha,22,4029,Belo Horizonte,frequente,333,11,3909
3952,3953,880,2032-10-27,237,cartão,black_friday,68,5868,Salvador,ocasional,172,9,4275
3953,3954,214,2032-10-28,178,cartão,sem_campanha,41,4535,Salvador,ocasional,100,7,4642
3954,3955,745,2032-10-29,192,cartão,sem_campanha,54,5065,Curitiba,ocasional,118,12,4335
3955,3956,683,2032-10-30,205,cartão,sem_campanha,30,6533,Curitiba,frequente,260,7,4456
3956,3957,533,2032-10-31,111,cartão,sem_campanha,54,7603,Recife,ocasional,283,13,4828
3957,3958,15,2032-11-01,133,cartão,natal,57,3444,Fortaleza,ocasional,68,12,4679
3958,3959,419,2032-11-02,104,cartão,dia_pais,60,5553,Brasília,frequente,30,8,4518
3959,3960,368,2032-11-03,115,cartão,ano_novo,22,4203,Fortaleza,frequente,283,10,6287
3960,3961,638,2032-11-04,128,boleto,black_friday,53,6575,Rio de Janeiro,frequente,285,7,4508
3961,3962,853,2032-11-05,114,boleto,natal,57,5223,Fortaleza,ocasional,200,5,2150
3962,3963,853,2032-11-06,161,cartão,sem_campanha,57,5223,Fortaleza,ocasional,200,5,2150
3963,3964,213,2032-11-07,171,cartão,sem_campanha,49,5889,Porto Alegre,ocasional,337,10,5442
3964,3965,700,2032-11-08,84,cartão,dia_maes,69,7088,Fortaleza,frequente,240,12,6048
3965,3966,684,2032-11-09,134,cartão,dia_pais,57,8659,Curitiba,ocasional,243,14,6112
3966,3967,992,2032-11-10,134,pix,dia_pais,20,5022,Salvador,ocasional,249,6,2310
3967,3968,759,2032-11-11,76,cartão,black_friday,33,4431,Belo Horizonte,ocasional,54,11,4351
3968,3969,5,2032-11-12,111,cartão,sem_campanha,60,4030,Porto Alegre,premium,156,7,3869
3969,3970,231,2032-11-13,193,cartão,natal,45,4182,Manaus,premium,239,9,3125
3970,3971,201,2032-11-14,193,pix,sem_campanha,23,4213,Fortaleza,ocasional,198,7,2379
3971,3972,885,2032-11-15,68,cartão,sem_campanha,67,4959,Fortaleza,frequente,210,7,5194
3972,3973,402,2032-11-16,173,cartão,sem_campanha,57,6566,Fortaleza,ocasional,275,7,4409
3973,3974,149,2032-11-17,76,cartão,sem_campanha,56,2461,Manaus,ocasional,247,8,5869
3974,3975,584,2032-11-18,129,cartão,natal,34,3320,Brasília,ocasional,336,9,5198
3975,3976,492,2032-11-19,145,boleto,ano_novo,18,4021,Salvador,frequente,106,16,7004
3976,3977,226,2032-11-20,187,cartão,sem_campanha,66,7632,Brasília,frequente,288,10,3737
3977,3978,586,2032-11-21,141,cartão,sem_campanha,25,6741,Fortaleza,frequente,217,10,3019
3978,3979,819,2032-11-22,99,cartão,natal,30,3997,Manaus,premium,156,12,4876
3979,3980,169,2032-11-23,90,cartão,dia_pais,32,7773,Manaus,ocasional,190,11,5855
3980,3981,761,2032-11-24,158,cartão,dia_pais,28,4127,Belo Horizonte,frequente,353,7,3245
3981,3982,792,2032-11-25,118,cartão,ano_novo,63,4525,São Paulo,ocasional,138,9,5108
3982,3983,1000,2032-11-26,129,cartão,sem_campanha,55,4440,São Paulo,premium,148,9,4609
3983,3984,152,2032-11-27,198,cartão,ano_novo,32,4359,Curitiba,ocasional,345,13,5148
3984,3985,224,2032-11-28,171,cartão,sem_campanha,66,5909,São Paulo,ocasional,65,7,7162
3985,3986,504,2032-11-29,229,boleto,black_friday,39,3262,Salvador,ocasional,12,10,5140
3986,3987,737,2032-11-30,99,boleto,sem_campanha,62,3746,São Paulo,ocasional,309,4,4262
3987,3988,550,2032-12-01,114,boleto,ano_novo,33,2497,Manaus,ocasional,39,9,4143
3988,3989,44,2032-12-02,159,cartão,black_friday,24,2292,Manaus,ocasional,184,6,6297
3989,3990,697,2032-12-03,240,cartão,sem_campanha,62,3517,Fortaleza,ocasional,200,9,4108
3990,3991,504,2032-12-04,110,cartão,ano_novo,39,3262,Salvador,ocasional,12,10,5140
3991,3992,955,2032-12-05,151,cartão,dia_maes,51,4626,Brasília,ocasional,278,4,2373
3992,3993,241,2032-12-06,216,boleto,sem_campanha,49,2977,Curitiba,ocasional,237,4,5240
3993,3994,930,2032-12-07,152,boleto,sem_campanha,21,5834,São Paulo,ocasional,77,11,5216
3994,3995,843,2032-12-08,201,boleto,dia_pais,31,5096,Belo Horizonte,ocasional,181,13,4056
3995,3996,351,2032-12-09,247,cartão,volta_as_aulas,39,3493,Curitiba,ocasional,241,10,6866
3996,3997,722,2032-12-10,164,boleto,natal,37,5814,Fortaleza,ocasional,355,7,5043
3997,3998,23,2032-12-11,172,pix,sem_campanha,55,4024,São Paulo,ocasional,308,11,5989
3998,3999,636,2032-12-12,187,cartão,dia_pais,36,4913,Porto Alegre,ocasional,133,11,7819
3999,4000,598,2032-12-13,104,cartão,natal,28,6275,Manaus,premium,243,12,3876
4000,4001,43,2032-12-14,75,cartão,volta_as_aulas,68,3855,Fortaleza,ocasional,137,5,3889
4001,4002,466,2032-12-15,157,cartão,black_friday,21,3962,Rio de Janeiro,ocasional,322,6,6281
4002,4003,40,2032-12-16,118,boleto,dia_maes,69,5815,São Paulo,premium,296,7,6428
4003,4004,303,2032-12-17,202,cartão,black_friday,58,5839,Belo Horizonte,frequente,87,12,4658
4004,4005,681,2032-12-18,165,cartão,natal,24,2915,Manaus,ocasional,73,4,6450
4005,4006,175,2032-12-19,201,cartão,natal,24,5020,São Paulo,premium,145,12,3528
4006,4007,999,2032-12-20,89,cartão,sem_campanha,35,6083,Salvador,ocasional,25,8,7146
4007,4008,532,2032-12-21,200,cartão,sem_campanha,47,3966,Brasília,ocasional,363,12,4483
4008,4009,461,2032-12-22,35,pix,volta_as_aulas,25,5975,Salvador,ocasional,189,18,2982
4009,4010,621,2032-12-23,94,cartão,sem_campanha,29,8132,Porto Alegre,ocasional,206,8,4905
4010,4011,193,2032-12-24,181,boleto,sem_campanha,50,2888,Salvador,frequente,197,9,3151
4011,4012,244,2032-12-25,124,boleto,dia_pais,21,4724,Manaus,ocasional,259,13,4820
4012,4013,836,2032-12-26,129,cartão,dia_pais,54,4542,São Paulo,ocasional,66,11,5206
4013,4014,280,2032-12-27,155,pix,sem_campanha,28,5183,Curitiba,frequente,229,14,3953
4014,4015,740,2032-12-28,221,cartão,dia_pais,64,5464,Brasília,ocasional,269,14,5928
4015,4016,36,2032-12-29,53,cartão,ano_novo,32,3533,Rio de Janeiro,ocasional,184,14,5714
4016,4017,557,2032-12-30,212,cartão,ano_novo,41,5336,Rio de Janeiro,ocasional,57,7,5886
4017,4018,898,2032-12-31,215,cartão,ano_novo,47,7739,Belo Horizonte,ocasional,134,15,8747
4018,4019,540,2033-01-01,124,cartão,sem_campanha,48,4139,Porto Alegre,ocasional,12,10,7247
4019,4020,154,2033-01-02,115,boleto,sem_campanha,43,2517,Recife,frequente,278,11,3511
4020,4021,23,2033-01-03,144,cartão,sem_campanha,55,4024,São Paulo,ocasional,308,11,5989
4021,4022,719,2033-01-04,114,cartão,sem_campanha,30,5187,Recife,ocasional,230,9,3784
4022,4023,932,2033-01-05,167,boleto,natal,20,8247,Salvador,frequente,147,7,5509
4023,4024,91,2033-01-06,173,boleto,sem_campanha,62,5490,Curitiba,ocasional,143,12,5539
4024,4025,390,2033-01-07,72,cartão,sem_campanha,50,3802,Brasília,ocasional,175,8,5934
4025,4026,931,2033-01-08,103,cartão,sem_campanha,42,5683,Curitiba,frequente,349,16,944
4026,4027,359,2033-01-09,90,cartão,volta_as_aulas,44,4925,Recife,premium,239,12,4098
4027,4028,550,2033-01-10,160,cartão,black_friday,33,2497,Manaus,ocasional,39,9,4143
4028,4029,931,2033-01-11,193,cartão,sem_campanha,42,5683,Curitiba,frequente,349,16,944
4029,4030,228,2033-01-12,96,pix,sem_campanha,66,7544,Belo Horizonte,ocasional,141,7,6026
4030,4031,202,2033-01-13,193,cartão,volta_as_aulas,25,5734,Fortaleza,ocasional,59,6,5141
4031,4032,350,2033-01-14,103,cartão,natal,39,3622,Salvador,ocasional,272,9,2629
4032,4033,821,2033-01-15,185,boleto,sem_campanha,51,4737,Rio de Janeiro,ocasional,355,15,4343
4033,4034,766,2033-01-16,135,cartão,volta_as_aulas,25,3845,Salvador,frequente,286,19,6101
4034,4035,38,2033-01-17,127,cartão,dia_pais,68,6127,Belo Horizonte,premium,210,11,4853
4035,4036,733,2033-01-18,207,cartão,sem_campanha,50,4557,Recife,ocasional,140,14,6850
4036,4037,500,2033-01-19,239,boleto,sem_campanha,18,5638,Curitiba,premium,306,11,2678
4037,4038,699,2033-01-20,52,boleto,black_friday,39,5269,Brasília,premium,346,8,3439
4038,4039,43,2033-01-21,179,boleto,sem_campanha,68,3855,Fortaleza,ocasional,137,5,3889
4039,4040,871,2033-01-22,158,cartão,sem_campanha,65,5812,Rio de Janeiro,frequente,247,14,3952
4040,4041,626,2033-01-23,182,boleto,ano_novo,52,3419,São Paulo,frequente,287,8,3043
4041,4042,772,2033-01-24,78,cartão,dia_pais,45,5561,Rio de Janeiro,frequente,173,10,2751
4042,4043,517,2033-01-25,95,cartão,natal,64,4143,Brasília,frequente,96,11,3656
4043,4044,68,2033-01-26,116,cartão,natal,57,4094,Curitiba,ocasional,181,17,3791
4044,4045,740,2033-01-27,160,cartão,black_friday,64,5464,Brasília,ocasional,269,14,5928
4045,4046,123,2033-01-28,113,cartão,dia_maes,24,5620,Brasília,ocasional,37,8,5130
4046,4047,685,2033-01-29,133,cartão,volta_as_aulas,59,7076,Recife,ocasional,275,13,4862
4047,4048,336,2033-01-30,191,cartão,dia_maes,21,6334,Fortaleza,frequente,266,5,5122
4048,4049,153,2033-01-31,252,cartão,dia_pais,32,3481,Belo Horizonte,ocasional,76,13,5507
4049,4050,974,2033-02-01,187,boleto,dia_pais,66,2358,Salvador,ocasional,141,10,7019
4050,4051,779,2033-02-02,192,boleto,dia_pais,54,5837,Belo Horizonte,frequente,181,10,4630
4051,4052,669,2033-02-03,140,cartão,sem_campanha,40,3512,Curitiba,frequente,29,15,7084
4052,4053,162,2033-02-04,105,cartão,volta_as_aulas,49,2745,Curitiba,ocasional,335,8,3535
4053,4054,214,2033-02-05,133,cartão,black_friday,41,4535,Salvador,ocasional,100,7,4642
4054,4055,910,2033-02-06,147,cartão,dia_maes,41,3983,Brasília,frequente,119,14,6772
4055,4056,376,2033-02-07,91,boleto,sem_campanha,45,5707,São Paulo,ocasional,254,10,2936
4056,4057,920,2033-02-08,190,cartão,dia_pais,68,5804,São Paulo,ocasional,271,10,5737
4057,4058,443,2033-02-09,225,cartão,sem_campanha,45,6792,Fortaleza,ocasional,126,10,2549
4058,4059,423,2033-02-10,156,cartão,sem_campanha,59,5286,Belo Horizonte,ocasional,141,13,4911
4059,4060,538,2033-02-11,204,boleto,dia_maes,51,5636,Rio de Janeiro,ocasional,89,9,3832
4060,4061,939,2033-02-12,210,cartão,ano_novo,68,5807,Recife,ocasional,85,8,4491
4061,4062,804,2033-02-13,98,cartão,sem_campanha,62,3003,Brasília,ocasional,1,15,4994
4062,4063,935,2033-02-14,63,cartão,natal,44,5085,Belo Horizonte,ocasional,122,12,4447
4063,4064,701,2033-02-15,125,boleto,dia_maes,34,6377,Manaus,frequente,115,11,7173
4064,4065,912,2033-02-16,154,pix,ano_novo,51,5204,Recife,premium,150,13,4462
4065,4066,634,2033-02-17,90,cartão,sem_campanha,39,5547,Salvador,frequente,212,13,4951
4066,4067,230,2033-02-18,221,boleto,dia_pais,19,4854,São Paulo,frequente,128,9,5264
4067,4068,59,2033-02-19,247,boleto,volta_as_aulas,24,6253,São Paulo,ocasional,323,12,4088
4068,4069,96,2033-02-20,158,boleto,natal,42,6156,Recife,ocasional,70,13,5071
4069,4070,262,2033-02-21,100,boleto,ano_novo,20,5039,Belo Horizonte,ocasional,197,11,4151
4070,4071,354,2033-02-22,174,cartão,sem_campanha,55,5351,Curitiba,ocasional,187,7,6157
4071,4072,312,2033-02-23,100,cartão,volta_as_aulas,41,3084,Manaus,frequente,202,8,6637
4072,4073,136,2033-02-24,207,pix,sem_campanha,39,6088,Recife,ocasional,30,6,4094
4073,4074,862,2033-02-25,138,cartão,dia_pais,20,6785,Salvador,ocasional,249,16,5503
4074,4075,795,2033-02-26,186,pix,sem_campanha,35,8478,Fortaleza,frequente,308,9,4227
4075,4076,967,2033-02-27,195,cartão,dia_maes,60,6857,São Paulo,ocasional,334,8,4579
4076,4077,923,2033-02-28,176,cartão,sem_campanha,33,6494,Brasília,ocasional,266,7,7326
4077,4078,473,2033-03-01,239,cartão,sem_campanha,52,4876,Salvador,ocasional,352,11,5073
4078,4079,632,2033-03-02,158,boleto,sem_campanha,65,5743,Porto Alegre,ocasional,288,11,7055
4079,4080,430,2033-03-03,124,cartão,dia_maes,24,5328,Belo Horizonte,frequente,231,8,5291
4080,4081,937,2033-03-04,44,cartão,sem_campanha,49,7292,Belo Horizonte,ocasional,175,9,6679
4081,4082,975,2033-03-05,35,boleto,ano_novo,52,6130,Manaus,ocasional,43,11,4710
4082,4083,537,2033-03-06,182,pix,sem_campanha,53,4519,Rio de Janeiro,ocasional,160,14,7295
4083,4084,854,2033-03-07,140,cartão,dia_pais,49,4494,Salvador,frequente,152,7,4807
4084,4085,146,2033-03-08,109,cartão,sem_campanha,22,4811,Fortaleza,premium,186,11,4714
